classe_id,classe_nome,n_sites,media_entre_sites,desvio_entre_sites,minimo,maximo,cv_entre_sites
1,vegetacao_densa,16,0.9053513068812712,0.07831684215311498,0.6873368340479376,1.0140070551106615,0.08650436748459406
2,vegetacao_rala,16,0.7681350105425298,0.2336563550993245,0.17232610584508204,1.014343416565025,0.30418657123087545
3,solo_exposto_obras,16,0.5926998967273459,0.181700049437034,0.24396524516398407,0.8393431524480128,0.30656332224842575
4,construida_urbana,16,1.3624213546011155,0.28722103225801016,1.0867057690893354,2.294748027436349,0.2108165959730583
5,agua,16,0.5112620930957309,0.26587580847024656,0.14014015241138192,1.0089766511285863,0.520038180144255
