site_id,papel,pareado_com,ano,ano_relativo_ao_inicio_obra,fase,classe,percentual
clickip-manaus,tratamento,clickip-manaus,2024,1,durante,construida_urbana,62.7787
clickip-manaus,tratamento,clickip-manaus,2024,1,durante,solo_exposto_obras,8.7035
clickip-manaus,tratamento,clickip-manaus,2024,1,durante,vegetacao_densa,13.872499999999999
clickip-manaus,tratamento,clickip-manaus,2024,1,durante,vegetacao_rala,14.5778
clickip-manaus,tratamento,clickip-manaus,2025,2,pos,agua,0.09430000000000001
clickip-manaus,tratamento,clickip-manaus,2025,2,pos,construida_urbana,61.8911
clickip-manaus,tratamento,clickip-manaus,2025,2,pos,solo_exposto_obras,8.3308
clickip-manaus,tratamento,clickip-manaus,2025,2,pos,vegetacao_densa,13.4513
clickip-manaus,tratamento,clickip-manaus,2025,2,pos,vegetacao_rala,16.2324
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2014,-3,pre,agua,47.3292
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2014,-3,pre,construida_urbana,29.0869
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2014,-3,pre,solo_exposto_obras,1.153
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2014,-3,pre,vegetacao_densa,14.6318
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2014,-3,pre,vegetacao_rala,7.7991
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2015,-2,pre,agua,47.187400000000004
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2015,-2,pre,construida_urbana,29.9242
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2015,-2,pre,solo_exposto_obras,1.1234
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2015,-2,pre,vegetacao_densa,12.7526
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2015,-2,pre,vegetacao_rala,9.0124
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2016,-1,pre,agua,47.3195
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2016,-1,pre,construida_urbana,30.3494
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2016,-1,pre,solo_exposto_obras,0.9416000000000001
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2016,-1,pre,vegetacao_densa,11.8969
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2016,-1,pre,vegetacao_rala,9.4926
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2017,0,durante,agua,47.467
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2017,0,durante,construida_urbana,30.0256
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2017,0,durante,solo_exposto_obras,0.8644000000000001
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2017,0,durante,vegetacao_densa,13.100700000000002
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2017,0,durante,vegetacao_rala,8.5422
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2018,1,durante,agua,47.1681
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2018,1,durante,construida_urbana,29.044999999999998
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2018,1,durante,solo_exposto_obras,0.9693999999999999
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2018,1,durante,vegetacao_densa,14.447199999999999
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2018,1,durante,vegetacao_rala,8.3704
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2019,2,durante,agua,47.1479
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2019,2,durante,construida_urbana,26.7648
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2019,2,durante,solo_exposto_obras,0.8619999999999999
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2019,2,durante,vegetacao_densa,16.4863
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2019,2,durante,vegetacao_rala,8.7391
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2020,3,pos,agua,46.9619
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2020,3,pos,construida_urbana,28.199
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2020,3,pos,solo_exposto_obras,0.8821000000000001
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2020,3,pos,vegetacao_densa,16.642799999999998
ctrl-angonap-fortaleza-p01,controle,angonap-fortaleza,2020,3,pos,vegetacao_rala,7.3142
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2015,-3,pre,agua,0.3639
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2015,-3,pre,construida_urbana,50.5818
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2015,-3,pre,solo_exposto_obras,0.8229
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2015,-3,pre,vegetacao_densa,6.8011
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2015,-3,pre,vegetacao_rala,41.430299999999995
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2016,-2,pre,agua,0.3859
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2016,-2,pre,construida_urbana,48.9118
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2016,-2,pre,solo_exposto_obras,0.6668999999999999
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2016,-2,pre,vegetacao_densa,8.39
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2016,-2,pre,vegetacao_rala,41.6455
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2017,-1,pre,agua,0.3263
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2017,-1,pre,construida_urbana,51.1144
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2017,-1,pre,solo_exposto_obras,0.8051
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2017,-1,pre,vegetacao_densa,6.912100000000001
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2017,-1,pre,vegetacao_rala,40.8422
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2018,0,durante,agua,0.35400000000000004
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2018,0,durante,construida_urbana,49.6186
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2018,0,durante,solo_exposto_obras,0.7879
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2018,0,durante,vegetacao_densa,7.3965000000000005
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2018,0,durante,vegetacao_rala,41.843
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2019,1,durante,agua,0.3828
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2019,1,durante,construida_urbana,47.502100000000006
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2019,1,durante,solo_exposto_obras,0.5316000000000001
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2019,1,durante,vegetacao_densa,11.888300000000001
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2019,1,durante,vegetacao_rala,39.6952
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2020,2,durante,agua,0.3962
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2020,2,durante,construida_urbana,46.6939
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2020,2,durante,solo_exposto_obras,0.5055999999999999
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2020,2,durante,vegetacao_densa,12.467699999999999
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2020,2,durante,vegetacao_rala,39.9365
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2021,3,durante,agua,0.3317
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2021,3,durante,construida_urbana,55.8206
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2021,3,durante,solo_exposto_obras,0.6401
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2021,3,durante,vegetacao_densa,3.7328
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2021,3,durante,vegetacao_rala,39.474900000000005
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2022,4,durante,agua,0.3487
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2022,4,durante,construida_urbana,50.3021
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2022,4,durante,solo_exposto_obras,0.5369999999999999
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2022,4,durante,vegetacao_densa,9.5835
ctrl-ascenty-hortolandia-p01,controle,ascenty-hortolandia,2022,4,durante,vegetacao_rala,39.228699999999996
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2016,-3,pre,agua,0.1764
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2016,-3,pre,construida_urbana,26.081500000000002
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2016,-3,pre,solo_exposto_obras,0.23969999999999997
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2016,-3,pre,vegetacao_densa,30.5244
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2016,-3,pre,vegetacao_rala,42.977900000000005
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2017,-2,pre,agua,0.1515
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2017,-2,pre,construida_urbana,26.7088
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2017,-2,pre,solo_exposto_obras,0.2326
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2017,-2,pre,vegetacao_densa,30.176
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2017,-2,pre,vegetacao_rala,42.7311
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2018,-1,pre,agua,0.1283
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2018,-1,pre,construida_urbana,26.020300000000002
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2018,-1,pre,solo_exposto_obras,0.5177
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2018,-1,pre,vegetacao_densa,30.620000000000005
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2018,-1,pre,vegetacao_rala,42.713699999999996
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2019,0,durante,agua,0.1702
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2019,0,durante,construida_urbana,23.9456
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2019,0,durante,solo_exposto_obras,0.4143
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2019,0,durante,vegetacao_densa,36.4339
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2019,0,durante,vegetacao_rala,39.0359
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2020,1,pos,agua,0.1764
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2020,1,pos,construida_urbana,24.3947
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2020,1,pos,solo_exposto_obras,0.4063
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2020,1,pos,vegetacao_densa,36.0998
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2020,1,pos,vegetacao_rala,38.9227
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2021,2,pos,agua,0.1346
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2021,2,pos,construida_urbana,30.4157
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2021,2,pos,solo_exposto_obras,0.42329999999999995
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2021,2,pos,vegetacao_densa,24.188000000000002
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2021,2,pos,vegetacao_rala,44.838499999999996
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2022,3,pos,agua,0.1479
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2022,3,pos,construida_urbana,26.9307
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2022,3,pos,solo_exposto_obras,0.254
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2022,3,pos,vegetacao_densa,32.3555
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2022,3,pos,vegetacao_rala,40.3119
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2013,-1,pre,agua,3.3122
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2013,-1,pre,construida_urbana,9.6597
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2013,-1,pre,solo_exposto_obras,9.6077
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2013,-1,pre,vegetacao_densa,35.1895
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2013,-1,pre,vegetacao_rala,42.2308
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2014,0,durante,agua,3.0585999999999998
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2014,0,durante,construida_urbana,10.0955
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2014,0,durante,solo_exposto_obras,9.4232
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2014,0,durante,vegetacao_densa,34.4754
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2014,0,durante,vegetacao_rala,42.9474
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2015,1,durante,agua,4.4435
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2015,1,durante,construida_urbana,11.544
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2015,1,durante,solo_exposto_obras,7.3344000000000005
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2015,1,durante,vegetacao_densa,31.331300000000002
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2015,1,durante,vegetacao_rala,45.3467
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2016,2,pos,agua,4.170999999999999
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2016,2,pos,construida_urbana,12.551499999999999
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2016,2,pos,solo_exposto_obras,7.5505
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2016,2,pos,vegetacao_densa,27.204299999999996
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2016,2,pos,vegetacao_rala,48.5227
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2017,3,pos,agua,4.229299999999999
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2017,3,pos,construida_urbana,14.0369
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2017,3,pos,solo_exposto_obras,6.698900000000001
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2017,3,pos,vegetacao_densa,28.9756
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2017,3,pos,vegetacao_rala,46.059400000000004
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2017,-3,pre,agua,0.4724
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2017,-3,pre,construida_urbana,50.3945
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2017,-3,pre,solo_exposto_obras,0.7321
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2017,-3,pre,vegetacao_densa,21.3997
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2017,-3,pre,vegetacao_rala,27.0013
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2018,-2,pre,agua,0.39909999999999995
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2018,-2,pre,construida_urbana,49.4917
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2018,-2,pre,solo_exposto_obras,1.0211
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2018,-2,pre,vegetacao_densa,21.800900000000002
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2018,-2,pre,vegetacao_rala,27.2873
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2019,-1,pre,agua,0.45510000000000006
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2019,-1,pre,construida_urbana,48.026799999999994
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2019,-1,pre,solo_exposto_obras,0.808
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2019,-1,pre,vegetacao_densa,25.8502
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2019,-1,pre,vegetacao_rala,24.86
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2020,0,durante,agua,0.7085
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2020,0,durante,construida_urbana,49.1441
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2020,0,durante,solo_exposto_obras,1.0817999999999999
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2020,0,durante,vegetacao_densa,22.3535
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2020,0,durante,vegetacao_rala,26.7121
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2021,1,durante,agua,0.5048
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2021,1,durante,construida_urbana,51.477700000000006
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2021,1,durante,solo_exposto_obras,1.4364
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2021,1,durante,vegetacao_densa,22.6634
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2021,1,durante,vegetacao_rala,23.9178
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2022,2,durante,agua,0.5014000000000001
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2022,2,durante,construida_urbana,51.4127
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2022,2,durante,solo_exposto_obras,0.9489
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2022,2,durante,vegetacao_densa,21.5585
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2022,2,durante,vegetacao_rala,25.5785
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2023,3,durante,agua,0.5205000000000001
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2023,3,durante,construida_urbana,49.695299999999996
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2023,3,durante,solo_exposto_obras,0.5477
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2023,3,durante,vegetacao_densa,24.5388
ctrl-ascenty-osasco-p01,controle,ascenty-osasco,2023,3,durante,vegetacao_rala,24.6978
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2016,-3,pre,agua,4.8621
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2016,-3,pre,construida_urbana,37.651
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2016,-3,pre,solo_exposto_obras,0.8274
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2016,-3,pre,vegetacao_densa,9.5979
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2016,-3,pre,vegetacao_rala,47.0616
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2017,-2,pre,agua,4.4328
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2017,-2,pre,construida_urbana,37.711099999999995
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2017,-2,pre,solo_exposto_obras,0.6096
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2017,-2,pre,vegetacao_densa,8.901399999999999
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2017,-2,pre,vegetacao_rala,48.3452
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2018,-1,pre,agua,2.7968
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2018,-1,pre,construida_urbana,38.223
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2018,-1,pre,solo_exposto_obras,0.7224999999999999
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2018,-1,pre,vegetacao_densa,10.6458
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2018,-1,pre,vegetacao_rala,47.612
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2019,0,durante,agua,4.1549000000000005
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2019,0,durante,construida_urbana,39.1687
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2019,0,durante,solo_exposto_obras,0.5943
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2019,0,durante,vegetacao_densa,12.21
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2019,0,durante,vegetacao_rala,43.8721
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2020,1,pos,agua,4.1504
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2020,1,pos,construida_urbana,38.5501
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2020,1,pos,solo_exposto_obras,0.6149
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2020,1,pos,vegetacao_densa,9.164
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2020,1,pos,vegetacao_rala,47.5205
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2021,2,pos,agua,4.0231
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2021,2,pos,construida_urbana,43.5082
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2021,2,pos,solo_exposto_obras,0.7565999999999999
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2021,2,pos,vegetacao_densa,5.0172
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2021,2,pos,vegetacao_rala,46.6949
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2022,3,pos,agua,4.2624
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2022,3,pos,construida_urbana,39.3973
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2022,3,pos,solo_exposto_obras,0.7368
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2022,3,pos,vegetacao_densa,7.069100000000001
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2022,3,pos,vegetacao_rala,48.5344
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2014,-3,pre,agua,0.8229
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2014,-3,pre,construida_urbana,28.4153
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2014,-3,pre,solo_exposto_obras,0.8552000000000001
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2014,-3,pre,vegetacao_densa,8.1251
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2014,-3,pre,vegetacao_rala,61.7815
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2015,-2,pre,agua,1.0246
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2015,-2,pre,construida_urbana,25.9009
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2015,-2,pre,solo_exposto_obras,0.4948
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2015,-2,pre,vegetacao_densa,12.9029
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2015,-2,pre,vegetacao_rala,59.6768
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2016,-1,pre,agua,1.1948999999999999
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2016,-1,pre,construida_urbana,28.2002
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2016,-1,pre,solo_exposto_obras,0.407
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2016,-1,pre,vegetacao_densa,9.4455
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2016,-1,pre,vegetacao_rala,60.752399999999994
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2017,0,durante,agua,1.1769999999999998
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2017,0,durante,construida_urbana,30.2548
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2017,0,durante,solo_exposto_obras,1.1528
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2017,0,durante,vegetacao_densa,9.1353
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2017,0,durante,vegetacao_rala,58.280100000000004
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2018,1,durante,agua,1.1842
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2018,1,durante,construida_urbana,28.6654
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2018,1,durante,solo_exposto_obras,0.658
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2018,1,durante,vegetacao_densa,8.6217
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2018,1,durante,vegetacao_rala,60.8708
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2019,2,durante,agua,1.2317
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2019,2,durante,construida_urbana,27.378200000000003
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2019,2,durante,solo_exposto_obras,0.2967
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2019,2,durante,vegetacao_densa,15.915799999999999
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2019,2,durante,vegetacao_rala,55.177699999999994
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2020,3,pos,agua,1.1877
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2020,3,pos,construida_urbana,28.9442
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2020,3,pos,solo_exposto_obras,0.5558
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2020,3,pos,vegetacao_densa,10.4674
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2020,3,pos,vegetacao_rala,58.8449
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2016,-3,pre,agua,1.2899
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2016,-3,pre,construida_urbana,23.46
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2016,-3,pre,solo_exposto_obras,0.6678
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2016,-3,pre,vegetacao_densa,9.4984
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2016,-3,pre,vegetacao_rala,65.0839
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2017,-2,pre,agua,1.1438
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2017,-2,pre,construida_urbana,25.3765
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2017,-2,pre,solo_exposto_obras,0.7377
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2017,-2,pre,vegetacao_densa,8.3886
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2017,-2,pre,vegetacao_rala,64.3533
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2018,-1,pre,agua,1.0857
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2018,-1,pre,construida_urbana,23.5041
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2018,-1,pre,solo_exposto_obras,0.6308
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2018,-1,pre,vegetacao_densa,9.598700000000001
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2018,-1,pre,vegetacao_rala,65.1808
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2019,0,durante,agua,1.1311
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2019,0,durante,construida_urbana,21.1439
