site_id,ano,lst_celsius
ascenty-osasco,2024,28.22
ascenty-osasco,2024,28.396
ascenty-osasco,2024,30.895
ascenty-osasco,2024,30.362
ascenty-osasco,2024,26.657
ascenty-osasco,2024,30.503
ascenty-osasco,2024,27.978
ascenty-osasco,2024,29.044
ascenty-osasco,2024,31.77
ascenty-osasco,2024,31.161
ascenty-osasco,2024,33.572
ascenty-osasco,2024,25.101
ascenty-osasco,2024,32.538
ascenty-osasco,2024,30.635
ascenty-osasco,2024,31.298
ascenty-osasco,2025,30.815
ascenty-osasco,2025,30.267
ascenty-osasco,2025,32.486
ascenty-osasco,2025,32.112
ascenty-osasco,2025,31.103
ascenty-osasco,2025,29.821
ascenty-osasco,2025,30.436
ascenty-osasco,2025,28.831
ascenty-osasco,2025,25.515
ascenty-osasco,2025,27.422
ascenty-osasco,2025,26.063
ascenty-osasco,2025,24.44
ascenty-osasco,2025,23.284
ascenty-osasco,2025,21.433
ascenty-osasco,2025,22.086
ascenty-osasco,2025,20.114
ascenty-osasco,2025,21.227
ascenty-osasco,2025,18.27
ascenty-osasco,2025,21.03
ascenty-osasco,2025,16.697
ascenty-osasco,2025,18.867
ascenty-osasco,2025,18.097
ascenty-osasco,2025,16.042
ascenty-osasco,2025,17.074
ascenty-osasco,2025,18.801
ascenty-osasco,2025,16.159
ascenty-osasco,2025,16.829
ascenty-osasco,2025,18.671
ascenty-osasco,2025,22.56
ascenty-osasco,2025,22.933
ascenty-osasco,2025,23.113
ascenty-osasco,2025,25.924
ascenty-osasco,2025,24.078
ascenty-osasco,2025,27.15
ascenty-osasco,2025,23.414
ascenty-osasco,2025,25.753
ascenty-osasco,2025,27.347
ascenty-osasco,2025,25.56
ascenty-osasco,2025,25.441
ascenty-osasco,2025,28.048
ascenty-osasco,2025,29.449
ascenty-osasco,2025,28.847
ascenty-osasco,2025,27.608
ascenty-osasco,2025,31.344
ascenty-osasco,2025,31.815
ascenty-sumare,2016,34.478
ascenty-sumare,2016,32.271
ascenty-sumare,2016,33.579
ascenty-sumare,2016,35.324
ascenty-sumare,2016,34.218
ascenty-sumare,2016,30.322
ascenty-sumare,2016,30.44
ascenty-sumare,2016,32.819
ascenty-sumare,2016,30.055
ascenty-sumare,2016,32.807
ascenty-sumare,2016,33.357
ascenty-sumare,2016,33.104
ascenty-sumare,2016,33.791
ascenty-sumare,2016,28.551
ascenty-sumare,2016,27.85
ascenty-sumare,2016,24.7
ascenty-sumare,2016,24.574
ascenty-sumare,2016,23.355
ascenty-sumare,2016,21.686
ascenty-sumare,2016,24.254
ascenty-sumare,2016,25.177
ascenty-sumare,2016,25.646
ascenty-sumare,2016,25.972
ascenty-sumare,2016,25.907
ascenty-sumare,2016,27.351
ascenty-sumare,2016,27.568
ascenty-sumare,2016,29.564
ascenty-sumare,2016,29.633
ascenty-sumare,2016,30.998
ascenty-sumare,2016,31.465
ascenty-sumare,2016,33.21
ascenty-sumare,2016,34.12
ascenty-sumare,2016,33.04
ascenty-sumare,2016,33.468
ascenty-sumare,2016,38.263
ascenty-sumare,2016,35.177
ascenty-sumare,2016,34.927
ascenty-sumare,2016,33.316
ascenty-sumare,2016,34.948
ascenty-sumare,2016,37.92
ascenty-sumare,2016,37.565
ascenty-sumare,2016,32.035
ascenty-sumare,2016,36.403
ascenty-sumare,2016,36.903
ascenty-sumare,2017,36.514
ascenty-sumare,2017,32.158
ascenty-sumare,2017,30.506
ascenty-sumare,2017,33.383
ascenty-sumare,2017,34.373
ascenty-sumare,2017,34.912
ascenty-sumare,2017,31.967
ascenty-sumare,2017,32.968
ascenty-sumare,2017,31.25
ascenty-sumare,2017,31.915
ascenty-sumare,2017,31.129
ascenty-sumare,2017,29.672
ascenty-sumare,2017,30.265
ascenty-sumare,2017,27.303
ascenty-sumare,2017,26.725
ascenty-sumare,2017,27.236
ascenty-sumare,2017,24.911
ascenty-sumare,2017,26.527
ascenty-sumare,2017,24.86
ascenty-sumare,2017,22.68
ascenty-sumare,2017,25.897
ascenty-sumare,2017,22.458
ascenty-sumare,2017,23.688
ascenty-sumare,2017,24.004
ascenty-sumare,2017,27.045
ascenty-sumare,2017,27.423
ascenty-sumare,2017,28.503
ascenty-sumare,2017,29.62
ascenty-sumare,2017,29.776
ascenty-sumare,2017,31.683
ascenty-sumare,2017,35.887
ascenty-sumare,2017,37.051
ascenty-sumare,2017,36.198
ascenty-sumare,2017,32.636
ascenty-sumare,2017,36.362
ascenty-sumare,2017,36.16
ascenty-sumare,2017,35.707
ascenty-sumare,2017,37.325
ascenty-sumare,2017,36.213
ascenty-sumare,2017,31.669
ascenty-sumare,2017,34.997
ascenty-sumare,2017,35.155
ascenty-sumare,2017,36.053
ascenty-sumare,2017,31.368
ascenty-sumare,2017,36.241
ascenty-sumare,2018,32.787
ascenty-sumare,2018,29.041
ascenty-sumare,2018,32.316
ascenty-sumare,2018,32.624
ascenty-sumare,2018,34.674
ascenty-sumare,2018,33.743
ascenty-sumare,2018,32.949
ascenty-sumare,2018,34.174
ascenty-sumare,2018,33.998
ascenty-sumare,2018,34.019
ascenty-sumare,2018,32.234
ascenty-sumare,2018,30.01
ascenty-sumare,2018,31.0
ascenty-sumare,2018,30.918
ascenty-sumare,2018,31.738
ascenty-sumare,2018,30.964
ascenty-sumare,2018,30.526
ascenty-sumare,2018,23.592
ascenty-sumare,2018,26.911
ascenty-sumare,2018,19.53
ascenty-sumare,2018,26.413
ascenty-sumare,2018,26.929
ascenty-sumare,2018,28.289
ascenty-sumare,2018,28.252
ascenty-sumare,2018,28.812
ascenty-sumare,2018,27.575
ascenty-sumare,2018,29.126
ascenty-sumare,2018,23.698
ascenty-sumare,2018,27.869
ascenty-sumare,2018,29.106
ascenty-sumare,2018,31.794
ascenty-sumare,2018,31.526
ascenty-sumare,2018,26.388
ascenty-sumare,2018,36.45
ascenty-sumare,2018,35.411
ascenty-sumare,2018,31.044
ascenty-sumare,2018,34.131
ascenty-sumare,2018,33.013
ascenty-sumare,2018,35.27
ascenty-sumare,2018,36.156
ascenty-sumare,2018,29.549
ascenty-sumare,2018,37.094
ascenty-sumare,2018,35.297
ascenty-sumare,2018,38.503
ascenty-sumare,2018,35.673
ascenty-sumare,2019,35.695
ascenty-sumare,2019,34.644
ascenty-sumare,2019,36.752
ascenty-sumare,2019,35.396
ascenty-sumare,2019,36.004
ascenty-sumare,2019,33.401
ascenty-sumare,2019,33.337
ascenty-sumare,2019,31.652
ascenty-sumare,2019,32.289
ascenty-sumare,2019,33.209
ascenty-sumare,2019,29.294
ascenty-sumare,2019,29.888
ascenty-sumare,2019,30.264
ascenty-sumare,2019,29.546
ascenty-sumare,2019,26.357
ascenty-sumare,2019,24.07
ascenty-sumare,2019,24.549
ascenty-sumare,2019,23.168
ascenty-sumare,2019,26.814
ascenty-sumare,2019,26.66
ascenty-sumare,2019,26.597
ascenty-sumare,2019,21.039
ascenty-sumare,2019,23.204
ascenty-sumare,2019,27.0
ascenty-sumare,2019,27.168
ascenty-sumare,2019,28.987
ascenty-sumare,2019,27.411
ascenty-sumare,2019,28.938
ascenty-sumare,2019,29.492
ascenty-sumare,2019,32.716
ascenty-sumare,2019,36.331
ascenty-sumare,2019,30.789
ascenty-sumare,2019,38.407
ascenty-sumare,2019,38.401
ascenty-sumare,2019,38.282
ascenty-sumare,2019,38.345
ascenty-sumare,2019,38.606
ascenty-sumare,2019,31.879
ascenty-sumare,2019,37.578
ascenty-sumare,2019,33.823
ascenty-sumare,2019,35.51
ascenty-sumare,2019,35.07
ascenty-sumare,2019,35.982
ascenty-sumare,2019,35.552
ascenty-sumare,2020,35.351
ascenty-sumare,2020,34.901
ascenty-sumare,2020,34.712
ascenty-sumare,2020,35.701
ascenty-sumare,2020,33.587
ascenty-sumare,2020,33.963
ascenty-sumare,2020,34.552
ascenty-sumare,2020,32.294
ascenty-sumare,2020,32.613
ascenty-sumare,2020,34.717
ascenty-sumare,2020,31.997
ascenty-sumare,2020,31.365
ascenty-sumare,2020,31.179
ascenty-sumare,2020,31.216
ascenty-sumare,2020,31.581
ascenty-sumare,2020,29.631
ascenty-sumare,2020,28.659
ascenty-sumare,2020,29.21
ascenty-sumare,2020,24.865
ascenty-sumare,2020,26.768
ascenty-sumare,2020,27.658
ascenty-sumare,2020,27.484
ascenty-sumare,2020,19.859
ascenty-sumare,2020,24.215
ascenty-sumare,2020,26.655
ascenty-sumare,2020,28.165
ascenty-sumare,2020,29.085
ascenty-sumare,2020,29.111
ascenty-sumare,2020,32.317
ascenty-sumare,2020,27.054
ascenty-sumare,2020,32.855
ascenty-sumare,2020,34.605
ascenty-sumare,2020,36.051
ascenty-sumare,2020,34.922
ascenty-sumare,2020,39.327
ascenty-sumare,2020,39.597
ascenty-sumare,2020,35.38
ascenty-sumare,2020,38.07
ascenty-sumare,2020,36.614
ascenty-sumare,2020,40.487
ascenty-sumare,2020,34.817
ascenty-sumare,2020,38.741
ascenty-sumare,2020,27.458
ascenty-sumare,2020,33.283
ascenty-sumare,2020,35.409
ascenty-sumare,2020,33.071
ascenty-sumare,2021,36.304
ascenty-sumare,2021,31.95
ascenty-sumare,2021,33.521
ascenty-sumare,2021,33.892
ascenty-sumare,2021,32.672
ascenty-sumare,2021,32.692
ascenty-sumare,2021,35.072
ascenty-sumare,2021,31.062
ascenty-sumare,2021,31.898
ascenty-sumare,2021,34.701
ascenty-sumare,2021,33.957
ascenty-sumare,2021,32.442
ascenty-sumare,2021,31.449
ascenty-sumare,2021,29.311
ascenty-sumare,2021,30.483
ascenty-sumare,2021,30.399
ascenty-sumare,2021,26.75
ascenty-sumare,2021,27.066
ascenty-sumare,2021,23.978
ascenty-sumare,2021,28.369
ascenty-sumare,2021,24.589
ascenty-sumare,2021,24.213
ascenty-sumare,2021,23.786
ascenty-sumare,2021,25.488
ascenty-sumare,2021,25.608
ascenty-sumare,2021,26.773
ascenty-sumare,2021,23.214
ascenty-sumare,2021,27.29
ascenty-sumare,2021,30.745
ascenty-sumare,2021,33.745
ascenty-sumare,2021,32.729
ascenty-sumare,2021,35.211
ascenty-sumare,2021,36.634
ascenty-sumare,2021,38.321
ascenty-sumare,2021,38.796
ascenty-sumare,2021,37.091
ascenty-sumare,2021,35.648
ascenty-sumare,2021,35.302
ascenty-sumare,2021,38.404
ascenty-sumare,2021,39.825
ascenty-sumare,2021,36.665
ascenty-sumare,2021,36.745
ascenty-sumare,2021,37.937
ascenty-sumare,2021,41.153
ascenty-sumare,2021,34.94
ascenty-sumare,2021,37.426
ascenty-sumare,2022,30.075
ascenty-sumare,2022,33.676
ascenty-sumare,2022,34.669
ascenty-sumare,2022,33.881
ascenty-sumare,2022,32.213
ascenty-sumare,2022,32.409
ascenty-sumare,2022,32.311
ascenty-sumare,2022,34.142
ascenty-sumare,2022,32.606
ascenty-sumare,2022,29.722
ascenty-sumare,2022,31.786
ascenty-sumare,2022,31.91
ascenty-sumare,2022,30.751
ascenty-sumare,2022,28.839
ascenty-sumare,2022,31.356
ascenty-sumare,2022,29.121
ascenty-sumare,2022,28.064
ascenty-sumare,2022,23.738
ascenty-sumare,2022,27.117
ascenty-sumare,2022,24.486
ascenty-sumare,2022,22.544
ascenty-sumare,2022,25.827
ascenty-sumare,2022,25.807
ascenty-sumare,2022,24.985
ascenty-sumare,2022,24.248
ascenty-sumare,2022,28.483
ascenty-sumare,2022,25.542
ascenty-sumare,2022,27.087
ascenty-sumare,2022,26.936
ascenty-sumare,2022,31.294
ascenty-sumare,2022,30.375
ascenty-sumare,2022,31.515
ascenty-sumare,2022,32.965
ascenty-sumare,2022,30.496
ascenty-sumare,2022,31.82
ascenty-sumare,2022,34.924
ascenty-sumare,2022,33.048
ascenty-sumare,2022,34.825
ascenty-sumare,2022,35.81
ascenty-sumare,2022,35.253
ascenty-sumare,2022,36.379
ascenty-sumare,2022,34.381
ascenty-sumare,2022,34.404
ascenty-sumare,2022,32.847
ascenty-sumare,2023,32.146
ascenty-sumare,2023,33.264
ascenty-sumare,2023,32.071
ascenty-sumare,2023,31.82
ascenty-sumare,2023,33.644
ascenty-sumare,2023,33.941
ascenty-sumare,2023,29.545
ascenty-sumare,2023,32.741
ascenty-sumare,2023,31.909
ascenty-sumare,2023,31.356
ascenty-sumare,2023,31.843
ascenty-sumare,2023,31.713
ascenty-sumare,2023,29.765
ascenty-sumare,2023,26.375
ascenty-sumare,2023,27.519
ascenty-sumare,2023,27.445
ascenty-sumare,2023,24.421
ascenty-sumare,2023,24.965
ascenty-sumare,2023,25.239
ascenty-sumare,2023,24.022
ascenty-sumare,2023,25.801
ascenty-sumare,2023,20.974
ascenty-sumare,2023,23.495
ascenty-sumare,2023,22.092
ascenty-sumare,2023,23.605
ascenty-sumare,2023,26.64
ascenty-sumare,2023,27.152
ascenty-sumare,2023,27.806
ascenty-sumare,2023,29.672
ascenty-sumare,2023,30.642
ascenty-sumare,2023,28.246
ascenty-sumare,2023,30.685
ascenty-sumare,2023,31.589
ascenty-sumare,2023,36.168
ascenty-sumare,2023,31.685
ascenty-sumare,2023,32.197
ascenty-sumare,2023,33.018
ascenty-sumare,2023,31.406
ascenty-sumare,2023,34.474
ascenty-sumare,2023,38.019
ascenty-sumare,2023,32.634
ascenty-sumare,2023,37.187
ascenty-sumare,2023,35.36
ascenty-sumare,2023,35.551
ascenty-sumare,2023,36.471
ascenty-sumare,2023,33.407
ascenty-sumare,2024,35.51
ascenty-sumare,2024,34.738
ascenty-sumare,2024,31.026
ascenty-sumare,2024,30.64
ascenty-sumare,2024,31.106
ascenty-sumare,2024,31.115
ascenty-sumare,2024,31.179
ascenty-sumare,2024,32.209
ascenty-sumare,2024,31.461
ascenty-sumare,2024,33.307
ascenty-sumare,2024,28.647
ascenty-sumare,2024,30.265
ascenty-sumare,2024,30.128
ascenty-sumare,2024,28.066
ascenty-sumare,2024,30.466
ascenty-sumare,2024,30.879
ascenty-sumare,2024,29.074
ascenty-sumare,2024,28.62
ascenty-sumare,2024,23.423
ascenty-sumare,2024,24.48
ascenty-sumare,2024,24.995
ascenty-sumare,2024,24.757
ascenty-sumare,2024,23.825
ascenty-sumare,2024,20.409
ascenty-sumare,2024,23.097
ascenty-sumare,2024,23.976
ascenty-sumare,2024,24.667
ascenty-sumare,2024,28.114
ascenty-sumare,2024,26.524
ascenty-sumare,2024,28.337
ascenty-sumare,2024,30.474
ascenty-sumare,2024,30.821
ascenty-sumare,2024,31.152
ascenty-sumare,2024,34.155
ascenty-sumare,2024,33.966
ascenty-sumare,2024,33.676
ascenty-sumare,2024,36.714
ascenty-sumare,2024,33.843
ascenty-sumare,2024,32.968
ascenty-sumare,2024,33.132
ascenty-sumare,2024,34.151
ascenty-sumare,2024,34.517
ascenty-sumare,2024,32.601
ascenty-sumare,2024,34.268
ascenty-sumare,2024,32.339
ascenty-sumare,2024,29.859
ascenty-sumare,2025,32.96
ascenty-sumare,2025,33.045
ascenty-sumare,2025,31.499
ascenty-sumare,2025,34.154
ascenty-sumare,2025,31.791
ascenty-sumare,2025,30.655
ascenty-sumare,2025,31.172
ascenty-sumare,2025,31.7
ascenty-sumare,2025,32.582
ascenty-sumare,2025,30.665
ascenty-sumare,2025,31.063
ascenty-sumare,2025,26.314
ascenty-sumare,2025,26.999
ascenty-sumare,2025,26.307
ascenty-sumare,2025,24.127
ascenty-sumare,2025,25.047
ascenty-sumare,2025,24.596
ascenty-sumare,2025,23.756
ascenty-sumare,2025,21.24
ascenty-sumare,2025,21.514
ascenty-sumare,2025,19.698
ascenty-sumare,2025,21.591
ascenty-sumare,2025,21.004
ascenty-sumare,2025,19.457
ascenty-sumare,2025,20.165
ascenty-sumare,2025,21.365
ascenty-sumare,2025,19.166
ascenty-sumare,2025,20.767
ascenty-sumare,2025,23.983
ascenty-sumare,2025,25.669
ascenty-sumare,2025,27.169
ascenty-sumare,2025,28.086
ascenty-sumare,2025,28.856
ascenty-sumare,2025,28.337
ascenty-sumare,2025,32.103
ascenty-sumare,2025,22.495
ascenty-sumare,2025,30.466
ascenty-sumare,2025,31.756
ascenty-sumare,2025,29.439
ascenty-sumare,2025,29.645
ascenty-sumare,2025,31.614
ascenty-sumare,2025,31.687
ascenty-sumare,2025,32.357
ascenty-sumare,2025,27.688
ascenty-sumare,2025,33.593
ascenty-sumare,2025,34.546
ascenty-vinhedo,2016,31.51
ascenty-vinhedo,2016,29.235
ascenty-vinhedo,2016,30.947
ascenty-vinhedo,2016,31.576
ascenty-vinhedo,2016,30.435
ascenty-vinhedo,2016,28.894
ascenty-vinhedo,2016,30.373
ascenty-vinhedo,2016,29.144
ascenty-vinhedo,2016,29.404
ascenty-vinhedo,2016,30.394
ascenty-vinhedo,2016,30.935
ascenty-vinhedo,2016,30.948
ascenty-vinhedo,2016,25.203
ascenty-vinhedo,2016,25.435
ascenty-vinhedo,2016,24.518
ascenty-vinhedo,2016,22.269
ascenty-vinhedo,2016,19.389
ascenty-vinhedo,2016,20.456
ascenty-vinhedo,2016,22.083
ascenty-vinhedo,2016,22.163
ascenty-vinhedo,2016,23.429
ascenty-vinhedo,2016,23.354
ascenty-vinhedo,2016,23.614
ascenty-vinhedo,2016,24.363
ascenty-vinhedo,2016,26.025
ascenty-vinhedo,2016,26.527
ascenty-vinhedo,2016,27.638
ascenty-vinhedo,2016,28.73
ascenty-vinhedo,2016,29.083
ascenty-vinhedo,2016,30.507
ascenty-vinhedo,2016,29.975
ascenty-vinhedo,2016,28.979
ascenty-vinhedo,2016,31.267
ascenty-vinhedo,2016,34.25
ascenty-vinhedo,2016,30.656
ascenty-vinhedo,2016,30.645
ascenty-vinhedo,2016,31.513
ascenty-vinhedo,2016,30.511
ascenty-vinhedo,2016,30.462
ascenty-vinhedo,2016,31.932
ascenty-vinhedo,2016,31.153
ascenty-vinhedo,2016,33.42
ascenty-vinhedo,2016,32.939
ascenty-vinhedo,2017,31.345
ascenty-vinhedo,2017,28.375
ascenty-vinhedo,2017,29.982
ascenty-vinhedo,2017,29.836
ascenty-vinhedo,2017,32.535
ascenty-vinhedo,2017,32.469
ascenty-vinhedo,2017,29.757
ascenty-vinhedo,2017,28.683
ascenty-vinhedo,2017,27.922
ascenty-vinhedo,2017,27.675
ascenty-vinhedo,2017,26.526
ascenty-vinhedo,2017,28.322
ascenty-vinhedo,2017,23.995
ascenty-vinhedo,2017,24.164
ascenty-vinhedo,2017,24.436
ascenty-vinhedo,2017,21.554
ascenty-vinhedo,2017,25.212
ascenty-vinhedo,2017,22.156
ascenty-vinhedo,2017,20.269
ascenty-vinhedo,2017,22.927
ascenty-vinhedo,2017,22.311
ascenty-vinhedo,2017,21.22
ascenty-vinhedo,2017,22.109
ascenty-vinhedo,2017,24.157
ascenty-vinhedo,2017,25.04
ascenty-vinhedo,2017,24.949
ascenty-vinhedo,2017,27.368
ascenty-vinhedo,2017,25.986
ascenty-vinhedo,2017,28.89
ascenty-vinhedo,2017,32.175
ascenty-vinhedo,2017,33.505
ascenty-vinhedo,2017,32.892
ascenty-vinhedo,2017,30.197
ascenty-vinhedo,2017,33.455
ascenty-vinhedo,2017,32.445
ascenty-vinhedo,2017,32.465
ascenty-vinhedo,2017,33.486
ascenty-vinhedo,2017,32.229
ascenty-vinhedo,2017,29.51
ascenty-vinhedo,2017,30.51
ascenty-vinhedo,2017,32.836
ascenty-vinhedo,2017,32.782
ascenty-vinhedo,2017,30.321
ascenty-vinhedo,2017,32.188
ascenty-vinhedo,2018,28.935
ascenty-vinhedo,2018,32.251
ascenty-vinhedo,2018,28.174
ascenty-vinhedo,2018,31.881
ascenty-vinhedo,2018,29.916
ascenty-vinhedo,2018,28.79
ascenty-vinhedo,2018,31.446
ascenty-vinhedo,2018,30.055
ascenty-vinhedo,2018,30.895
ascenty-vinhedo,2018,29.835
ascenty-vinhedo,2018,27.702
ascenty-vinhedo,2018,28.608
ascenty-vinhedo,2018,26.496
ascenty-vinhedo,2018,28.922
ascenty-vinhedo,2018,28.34
ascenty-vinhedo,2018,27.078
ascenty-vinhedo,2018,21.944
ascenty-vinhedo,2018,25.031
ascenty-vinhedo,2018,22.016
ascenty-vinhedo,2018,24.871
ascenty-vinhedo,2018,26.302
ascenty-vinhedo,2018,25.173
ascenty-vinhedo,2018,26.768
ascenty-vinhedo,2018,25.364
ascenty-vinhedo,2018,25.07
ascenty-vinhedo,2018,20.59
ascenty-vinhedo,2018,25.098
ascenty-vinhedo,2018,26.868
ascenty-vinhedo,2018,29.602
ascenty-vinhedo,2018,27.799
ascenty-vinhedo,2018,22.466
ascenty-vinhedo,2018,32.831
ascenty-vinhedo,2018,32.009
ascenty-vinhedo,2018,26.024
ascenty-vinhedo,2018,29.909
ascenty-vinhedo,2018,30.29
ascenty-vinhedo,2018,32.444
ascenty-vinhedo,2018,31.664
ascenty-vinhedo,2018,27.188
ascenty-vinhedo,2018,32.521
ascenty-vinhedo,2018,31.279
ascenty-vinhedo,2018,34.828
ascenty-vinhedo,2018,31.839
ascenty-vinhedo,2019,33.212
ascenty-vinhedo,2019,31.879
ascenty-vinhedo,2019,33.185
ascenty-vinhedo,2019,33.218
ascenty-vinhedo,2019,33.06
ascenty-vinhedo,2019,30.423
ascenty-vinhedo,2019,30.533
ascenty-vinhedo,2019,31.527
ascenty-vinhedo,2019,28.15
ascenty-vinhedo,2019,28.806
ascenty-vinhedo,2019,29.482
ascenty-vinhedo,2019,24.998
ascenty-vinhedo,2019,26.494
ascenty-vinhedo,2019,27.454
ascenty-vinhedo,2019,23.831
ascenty-vinhedo,2019,25.13
ascenty-vinhedo,2019,22.758
ascenty-vinhedo,2019,22.767
ascenty-vinhedo,2019,22.023
ascenty-vinhedo,2019,24.538
ascenty-vinhedo,2019,23.774
ascenty-vinhedo,2019,24.682
ascenty-vinhedo,2019,19.734
ascenty-vinhedo,2019,21.521
ascenty-vinhedo,2019,23.994
ascenty-vinhedo,2019,24.662
ascenty-vinhedo,2019,26.47
ascenty-vinhedo,2019,25.737
ascenty-vinhedo,2019,26.862
ascenty-vinhedo,2019,28.419
ascenty-vinhedo,2019,29.74
ascenty-vinhedo,2019,32.906
ascenty-vinhedo,2019,27.545
ascenty-vinhedo,2019,35.277
ascenty-vinhedo,2019,35.605
ascenty-vinhedo,2019,34.029
ascenty-vinhedo,2019,36.254
ascenty-vinhedo,2019,36.882
ascenty-vinhedo,2019,27.746
ascenty-vinhedo,2019,33.353
ascenty-vinhedo,2019,30.097
ascenty-vinhedo,2019,31.935
ascenty-vinhedo,2019,28.908
ascenty-vinhedo,2019,31.423
ascenty-vinhedo,2019,31.891
ascenty-vinhedo,2020,31.194
ascenty-vinhedo,2020,32.533
ascenty-vinhedo,2020,30.923
ascenty-vinhedo,2020,31.401
ascenty-vinhedo,2020,29.166
ascenty-vinhedo,2020,30.613
ascenty-vinhedo,2020,29.049
ascenty-vinhedo,2020,28.154
ascenty-vinhedo,2020,28.292
ascenty-vinhedo,2020,30.651
ascenty-vinhedo,2020,28.783
ascenty-vinhedo,2020,27.953
ascenty-vinhedo,2020,27.189
ascenty-vinhedo,2020,28.099
ascenty-vinhedo,2020,28.449
ascenty-vinhedo,2020,26.594
ascenty-vinhedo,2020,25.989
ascenty-vinhedo,2020,27.267
ascenty-vinhedo,2020,21.807
ascenty-vinhedo,2020,24.794
ascenty-vinhedo,2020,25.217
ascenty-vinhedo,2020,24.953
ascenty-vinhedo,2020,22.555
ascenty-vinhedo,2020,24.213
ascenty-vinhedo,2020,26.176
ascenty-vinhedo,2020,26.189
ascenty-vinhedo,2020,26.959
ascenty-vinhedo,2020,30.422
ascenty-vinhedo,2020,25.005
ascenty-vinhedo,2020,29.728
ascenty-vinhedo,2020,31.749
ascenty-vinhedo,2020,33.169
ascenty-vinhedo,2020,33.013
ascenty-vinhedo,2020,36.835
ascenty-vinhedo,2020,34.819
ascenty-vinhedo,2020,32.012
ascenty-vinhedo,2020,36.506
ascenty-vinhedo,2020,33.453
ascenty-vinhedo,2020,38.837
ascenty-vinhedo,2020,31.827
ascenty-vinhedo,2020,35.035
ascenty-vinhedo,2020,33.704
ascenty-vinhedo,2020,30.602
ascenty-vinhedo,2020,31.618
ascenty-vinhedo,2020,29.899
ascenty-vinhedo,2021,29.958
ascenty-vinhedo,2021,28.409
ascenty-vinhedo,2021,29.004
ascenty-vinhedo,2021,31.58
ascenty-vinhedo,2021,29.554
ascenty-vinhedo,2021,29.176
ascenty-vinhedo,2021,31.026
ascenty-vinhedo,2021,30.167
ascenty-vinhedo,2021,29.067
ascenty-vinhedo,2021,31.379
ascenty-vinhedo,2021,30.767
ascenty-vinhedo,2021,28.571
ascenty-vinhedo,2021,27.921
ascenty-vinhedo,2021,23.962
ascenty-vinhedo,2021,25.474
ascenty-vinhedo,2021,26.343
ascenty-vinhedo,2021,22.641
ascenty-vinhedo,2021,23.494
ascenty-vinhedo,2021,23.082
ascenty-vinhedo,2021,25.429
ascenty-vinhedo,2021,21.598
ascenty-vinhedo,2021,22.441
ascenty-vinhedo,2021,22.174
ascenty-vinhedo,2021,22.518
ascenty-vinhedo,2021,23.62
ascenty-vinhedo,2021,24.273
ascenty-vinhedo,2021,20.256
ascenty-vinhedo,2021,25.868
ascenty-vinhedo,2021,29.218
ascenty-vinhedo,2021,31.681
ascenty-vinhedo,2021,28.935
ascenty-vinhedo,2021,30.78
ascenty-vinhedo,2021,32.594
ascenty-vinhedo,2021,34.29
ascenty-vinhedo,2021,35.382
ascenty-vinhedo,2021,30.794
ascenty-vinhedo,2021,31.597
ascenty-vinhedo,2021,31.864
ascenty-vinhedo,2021,33.512
ascenty-vinhedo,2021,31.634
ascenty-vinhedo,2021,34.06
ascenty-vinhedo,2021,32.546
ascenty-vinhedo,2021,32.254
ascenty-vinhedo,2021,34.356
ascenty-vinhedo,2021,33.216
ascenty-vinhedo,2021,32.819
ascenty-vinhedo,2022,32.508
ascenty-vinhedo,2022,29.861
ascenty-vinhedo,2022,29.025
ascenty-vinhedo,2022,29.297
ascenty-vinhedo,2022,30.366
ascenty-vinhedo,2022,32.03
ascenty-vinhedo,2022,29.861
ascenty-vinhedo,2022,28.025
ascenty-vinhedo,2022,28.832
ascenty-vinhedo,2022,29.007
ascenty-vinhedo,2022,27.628
ascenty-vinhedo,2022,25.69
ascenty-vinhedo,2022,28.134
ascenty-vinhedo,2022,25.764
ascenty-vinhedo,2022,24.864
ascenty-vinhedo,2022,20.889
ascenty-vinhedo,2022,25.371
ascenty-vinhedo,2022,22.747
ascenty-vinhedo,2022,20.06
ascenty-vinhedo,2022,23.373
ascenty-vinhedo,2022,23.885
ascenty-vinhedo,2022,22.77
ascenty-vinhedo,2022,22.716
ascenty-vinhedo,2022,25.691
ascenty-vinhedo,2022,23.706
ascenty-vinhedo,2022,21.539
ascenty-vinhedo,2022,25.487
ascenty-vinhedo,2022,27.896
ascenty-vinhedo,2022,26.96
ascenty-vinhedo,2022,28.61
ascenty-vinhedo,2022,26.966
ascenty-vinhedo,2022,26.485
ascenty-vinhedo,2022,28.576
ascenty-vinhedo,2022,31.43
ascenty-vinhedo,2022,28.543
ascenty-vinhedo,2022,30.455
ascenty-vinhedo,2022,32.231
ascenty-vinhedo,2022,31.834
ascenty-vinhedo,2022,34.05
ascenty-vinhedo,2022,30.283
ascenty-vinhedo,2022,29.672
ascenty-vinhedo,2023,28.765
ascenty-vinhedo,2023,29.347
ascenty-vinhedo,2023,29.376
ascenty-vinhedo,2023,30.91
ascenty-vinhedo,2023,25.045
ascenty-vinhedo,2023,29.325
ascenty-vinhedo,2023,27.16
ascenty-vinhedo,2023,28.146
ascenty-vinhedo,2023,28.529
ascenty-vinhedo,2023,27.194
ascenty-vinhedo,2023,25.743
ascenty-vinhedo,2023,24.308
ascenty-vinhedo,2023,24.964
ascenty-vinhedo,2023,24.84
